_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,label,value,orig__golden,category,is_adi,is_premium,is_twin,label_gold,label_gold_reason,model_id,msid,new_model_is_positive,prediction_date,score,snorkel_prediction,sub_category,twin_type,type,url,new_label
2816220335,FALSE,finalized,3,8/16/2020 13:09:08,0,1,,Transportation,0,0,1,,,sc-experience,caf6bfb0-1a4d-4b92-a8ce-f54fc1b4756b,0,00:00.0,0.017382092,,Transportation services,twin,hard,https://sabari0.wixsite.com/website,
2816220340,FALSE,finalized,4,8/16/2020 13:08:58,0,0.7658,,Sports and Recreation,0,1,1,,,sc-experience,04f9e8ff-61ec-4783-a971-b21b448973a9,1,00:00.0,0.223908854,,Travel-Leisure,twin,easy,https://limitlessbalkan.wixsite.com/website-4,
2816220346,FALSE,finalized,3,8/16/2020 13:10:29,0,1,,Entertainment,0,0,1,,,sc-experience,4cd7ab9e-444c-4d62-b4f8-d53dcbd59776,0,00:00.0,0.033234998,,Hobbies,fuzzy twin,hard,https://tjapadilla.wixsite.com/future-of-technology,
2816220347,FALSE,in progress,2,,0,1,,Accommodation,1,0,1,,,sc-experience,62d6968f-b4b1-4626-93b4-e435a280439c,0,00:00.0,0.029264085,,Hotel,twin,hard,https://perevoshchikova86.wixsite.com/mariatheartist,
2816220348,FALSE,in progress,4,8/16/2020 13:10:52,0,0.7442,,Accommodation,0,1,1,,,sc-experience,f465ce19-c133-4eeb-9807-d5a39698ad2c,0,00:00.0,0.019810153,,Hotel,twin,hard,https://mkmaitland.wixsite.com/mysite-1,
2816220982,FALSE,finalized,5,8/16/2020 13:10:11,1,0.6028,,Sports and Recreation,0,1,1,,,sc-experience,c69776f9-0895-48a7-90cd-0a675360a8c7,1,00:00.0,0.122445425,,Travel-Leisure,twin,easy,https://mrmersey.wixsite.com/mahinatour,
2816220353,FALSE,finalized,2,8/16/2020 13:06:38,0,1,,Accommodation,0,0,1,,,sc-experience,80f41817-7d47-4e2a-bed6-12c55a153874,0,00:00.0,0.013787036,,Vacation Home Rental,twin,hard,https://tareq4791.wixsite.com/weathermaps,
2816220354,FALSE,finalized,5,8/16/2020 13:06:43,0,0.8002,,Sports and Recreation,1,1,1,,,sc-experience,f45d7fcc-eddb-482e-b6a3-f88ace0607e0,0,00:00.0,0.030753548,,Sport practice,fuzzy twin,hard,https://akasacollective.wixsite.com/website,
2816220357,FALSE,finalized,3,8/16/2020 13:08:59,0,1,,Entertainment,0,0,1,,,sc-experience,f0169841-65ef-491d-bbce-4f62bade9061,0,00:00.0,0.007443948,,Hobbies,fuzzy twin,hard,https://briandavis20.wixsite.com/website,
2816220363,FALSE,in progress,2,,0,1,,Accommodation,0,0,1,,,sc-experience,8841bcd0-0e00-4f3a-b888-aece83f65696,0,00:00.0,0.030528759,,Hotel,twin,hard,https://dtsitebuilder.wixsite.com/changingfaces,
2816220364,FALSE,in progress,4,8/16/2020 13:10:35,0,0.7313,,Accommodation,0,1,1,,,sc-experience,6fe82b23-8f63-4308-9afd-5f0e1e16159a,0,00:00.0,0.056788355,,Hotel,twin,hard,https://summitsportsva.wixsite.com/mysite,
2816220368,FALSE,finalized,3,8/16/2020 13:06:25,0,1,,Sports and Recreation,1,1,1,,,sc-experience,ab91cedc-bb2d-4a70-8cee-aa01cf387e40,0,00:00.0,0.019844872,,Sport practice,fuzzy twin,hard,https://carriemessmore2.wixsite.com/truefitnesscarrie,
2816220369,FALSE,finalized,3,8/16/2020 13:06:51,0,1,,Sports and Recreation,0,1,1,,,sc-experience,38568e5b-2343-4290-b6e4-2c6de7d33b1c,0,00:00.0,0.00920423,,Sport practice,fuzzy twin,hard,https://jani108p.wixsite.com/website,
2816220990,FALSE,in progress,3,8/16/2020 13:10:39,1,0.6522,,Sports and Recreation,0,1,1,,,sc-experience,5e47bda4-e178-438b-b4d7-984b753deee5,1,00:00.0,0.200705736,,Travel-Leisure,twin,easy,https://info6542168.wixsite.com/website-1,
2816220370,FALSE,finalized,3,8/16/2020 13:09:10,0,1,,Sports and Recreation,1,0,1,,,sc-experience,6a6e09cc-9ac2-40ec-8565-95a55fc0f653,1,00:00.0,0.148572573,,Sport practice,fuzzy twin,easy,https://acla5068.wixsite.com/fishismywish,
2816220372,FALSE,finalized,3,8/16/2020 13:07:39,0,1,,Entertainment,0,1,1,,,sc-experience,09fdea8b-83c9-4042-af1a-1039944b124e,0,00:00.0,0.039098809,,Hobbies,fuzzy twin,hard,https://samniedorf.wixsite.com/mysite,
2816220374,FALSE,finalized,3,8/16/2020 13:08:32,0,1,,Sports and Recreation,0,1,1,,,sc-experience,0b952270-07e6-4bf9-b293-1baf765d73fd,0,00:00.0,0.016450058,,Sport practice,fuzzy twin,hard,https://dancedepot01.wixsite.com/mysite,
2816221003,FALSE,finalized,5,8/16/2020 13:10:11,1,0.613,,Sports and Recreation,1,1,1,,,sc-experience,0b161342-9693-4d0d-b654-547a529efba3,1,00:00.0,0.240319587,,Travel-Leisure,twin,easy,https://shlomielm.wixsite.com/travellocalisrael,
2816220378,FALSE,finalized,4,8/16/2020 13:10:09,0,0.7707,,Entertainment,0,0,1,,,sc-experience,fb74c9c7-5a93-42e0-a7db-cab60d54c7d2,0,00:00.0,0.041643746,,Hobbies,fuzzy twin,hard,https://kookykukaburra.wixsite.com/mysite,
2816221005,FALSE,in progress,4,8/16/2020 13:10:30,1,0.513,,Sports and Recreation,0,1,1,,,sc-experience,d3f8ab66-d399-4e21-b57f-fdfa0f7731e7,1,00:00.0,0.199095298,,Travel-Leisure,twin,easy,https://lannartnilsson.wixsite.com/website,
2816220379,FALSE,finalized,3,8/16/2020 13:09:22,0,1,,Entertainment,0,0,1,,,sc-experience,9bb8f3d0-7406-40be-ba65-2c8fa443882a,0,00:00.0,0.038848578,,Hobbies,fuzzy twin,hard,https://youngexploiter.wixsite.com/exploiterhacks,
2816220392,FALSE,finalized,3,8/16/2020 13:06:11,0,1,,Sports and Recreation,1,0,1,,,sc-experience,75752d5e-6ffc-4ea7-9292-b0901ce8618f,0,00:00.0,0.029982175,,Sport practice,fuzzy twin,hard,https://jefferytangsp.wixsite.com/shoesgallery,
2816220397,FALSE,finalized,4,8/16/2020 13:05:51,0,0.7359,,Sports and Recreation,0,1,1,,,sc-experience,d9fbbe4e-1476-4958-91e4-1682188791b2,0,00:00.0,0.029060004,,Travel-Leisure,twin,hard,https://kkgamestudio.wixsite.com/vikings,
2816220398,FALSE,in progress,2,,0,1,,Event Planning & Services,0,1,1,,,sc-experience,3ec2f4cf-6320-4a04-953f-5dbaa9dfdc88,1,00:00.0,0.091475715,,Event,fuzzy twin,easy,https://westca315.wixsite.com/thewestisyettocome,
2816220400,FALSE,finalized,2,8/16/2020 13:05:45,0,1,,Accommodation,1,0,1,,,sc-experience,8ca08072-af71-49e2-9dc5-fd4248eaadb6,0,00:00.0,0.024059143,,Hotel,twin,hard,https://vasiktmschool.wixsite.com/website,
2816220401,FALSE,finalized,3,8/16/2020 13:02:57,0,1,,Accommodation,0,1,1,,,sc-experience,8f546af5-3706-45b8-917d-acf890155358,1,00:00.0,0.073826718,,Hotel,twin,easy,https://outback30.wixsite.com/perth-school-camps,
2816220405,FALSE,finalized,3,8/16/2020 13:11:24,0,1,,Entertainment,0,1,1,,,sc-experience,ed29fef0-b985-498e-b048-3a73b361e636,0,00:00.0,0.051905851,,Hobbies,fuzzy twin,hard,https://jlatcnat.wixsite.com/lwgator,
2816220406,FALSE,finalized,3,8/16/2020 13:06:39,0,1,,Accommodation,1,0,1,,,sc-experience,5f915afa-97af-4ac3-83de-89def9c7a360,0,00:00.0,0.021061445,,Hotel,twin,hard,https://nandan18.wixsite.com/website,
2816220407,FALSE,finalized,3,8/16/2020 13:07:58,0,1,,Transportation,0,1,1,,,sc-experience,f5d3cbea-8a70-4eae-8900-01d84d512672,0,00:00.0,0.038474756,,Transportation services,twin,hard,https://lunarphaseadventures.wixsite.com/website,
2816221017,FALSE,finalized,5,8/16/2020 13:10:22,1,0.582,,Sports and Recreation,0,1,1,,,sc-experience,8e662cd0-0350-49e8-854e-c61e1e3875a5,1,00:00.0,0.196742058,,Travel-Leisure,twin,easy,https://thenewbigtreebeach.wixsite.com/website-2,
2816220408,FALSE,finalized,3,8/16/2020 13:11:23,0,1,,Sports and Recreation,0,1,1,,,sc-experience,3c09554d-6e69-4b73-94c0-caa2b853f59a,0,00:00.0,0.008061508,,Sport practice,fuzzy twin,hard,https://deediart.wixsite.com/mysite,
2816220410,FALSE,finalized,3,8/16/2020 13:03:13,0,1,,Sports and Recreation,0,1,1,,,sc-experience,e053b08d-5366-4540-bddb-9a2602716781,1,00:00.0,0.193463462,,Travel-Leisure,twin,easy,https://jenniferstring.wixsite.com/mysite,
2816220411,FALSE,finalized,4,8/16/2020 13:06:54,0,0.7469,,Sports and Recreation,0,0,1,,,sc-experience,aa5ea92c-fb16-4e46-86af-f3b6c4ea5aae,0,00:00.0,0.051381524,,Travel-Leisure,twin,hard,https://sashobus.wixsite.com/staysafetsunami,
2816221025,FALSE,in progress,3,8/16/2020 13:10:44,1,0.6757,,Sports and Recreation,1,1,1,,,sc-experience,f31ff002-88d7-463e-86e6-dfb10ccd007f,1,00:00.0,0.319076293,,Travel-Leisure,twin,easy,https://apairofdocs.wixsite.com/apairofdocs,
2816220413,FALSE,finalized,3,8/16/2020 13:06:45,0,1,,Sports and Recreation,0,1,1,,,sc-experience,7a636429-3e93-4140-a293-52eb6d48c44e,1,00:00.0,0.163074311,,Travel-Leisure,twin,easy,https://shaktisinghmundota.wixsite.com/gulaabniwaas,
2816220414,FALSE,finalized,3,8/16/2020 13:08:40,0,1,,Sports and Recreation,0,1,1,,,sc-experience,78bdd991-97b9-4d70-b43d-a72a871a055c,0,00:00.0,0.035142995,,Travel-Leisure,twin,hard,https://radnorshire.wixsite.com/radnorshirearms,
2816220416,FALSE,finalized,3,8/16/2020 13:10:49,0,1,,Sports and Recreation,0,0,1,,,sc-experience,c49cc3a6-2cfe-480d-a14c-c98f1c8af3f1,0,00:00.0,0.04798684,,Travel-Leisure,twin,hard,https://sadeqcatar1.wixsite.com/qsa1,
2816220417,FALSE,finalized,3,8/16/2020 13:09:37,0,1,,Accommodation,0,1,1,,,sc-experience,62ea748e-61f7-4ecf-9c3f-31438bd67c3d,0,00:00.0,0.028636042,,Hotel,twin,hard,https://carolinethorn.wixsite.com/website,
2816220418,FALSE,finalized,3,8/16/2020 13:06:40,0,1,,Entertainment,1,0,1,,,sc-experience,b6b4ae4f-b170-4c86-a3d3-d093da99ac8b,0,00:00.0,0.028489674,,Hobbies,fuzzy twin,hard,https://anuragsarkar019.wixsite.com/website,
2816221045,FALSE,in progress,3,8/16/2020 13:09:47,1,0.6512,,Sports and Recreation,0,1,1,,,sc-experience,f307bce0-e9c5-4dc1-b9f5-2396b9e72b7e,1,00:00.0,0.297644178,,Travel-Leisure,twin,easy,https://katieugland.wixsite.com/mysite,
2816220420,FALSE,finalized,3,8/16/2020 13:06:52,0,1,,Accommodation,0,1,1,,,sc-experience,4a91365c-3af2-41be-9b8c-0e842c8b203c,0,00:00.0,0.034917998,,Hotel,twin,hard,https://ajbrownshu22.wixsite.com/website-3,
2816221047,FALSE,finalized,5,8/16/2020 13:10:12,1,0.6221,,Sports and Recreation,0,1,1,,,sc-experience,cdf1d43a-c36a-4dd7-94ae-af799a184fb9,1,00:00.0,0.18988826,,Travel-Leisure,twin,easy,https://gjvoyager.wixsite.com/website-2,
2816220424,FALSE,finalized,3,8/16/2020 13:09:53,0,1,,Sports and Recreation,0,1,1,,,sc-experience,7294d388-a433-4313-b7fd-dbc27b13e99a,0,00:00.0,0.039914779,,Travel-Leisure,twin,hard,https://info753188.wixsite.com/merlot-villas-aruba,
2816221049,FALSE,finalized,5,8/16/2020 13:10:47,1,0.5989,,Sports and Recreation,1,0,1,,,sc-experience,0f5b1063-64e5-483a-a4e6-1450883f5ed5,1,00:00.0,0.165887264,,Travel-Leisure,twin,easy,https://sawanmudlana572.wixsite.com/website,
2816220427,FALSE,finalized,3,8/16/2020 13:04:28,0,1,,Sports and Recreation,1,1,1,,,sc-experience,8caf9e87-9556-46be-a023-9e3db82b62a7,0,00:00.0,0.030656979,,Sport practice,fuzzy twin,hard,https://anamariaromero27.wixsite.com/website,
2816221056,FALSE,in progress,3,8/16/2020 13:10:15,1,0.6938,,Accommodation,0,1,1,,,sc-experience,b2069219-5edc-4be7-a818-7c37c1a0ee30,1,00:00.0,0.112002591,,Resort,twin,easy,https://retreatlodgeresort.wixsite.com/retreatlodge,
2816221067,FALSE,in progress,3,8/16/2020 13:10:31,1,0.6522,,Sports and Recreation,0,0,1,,,sc-experience,1d818e35-927c-410b-9ea3-0cc5d9853bfe,1,00:00.0,0.20926616,,Travel-Leisure,twin,easy,https://elizagrigorita.wixsite.com/travicted,
2816221070,FALSE,in progress,3,8/16/2020 13:11:43,1,0.6431,,Sports and Recreation,0,1,1,,,sc-experience,4339eec1-c1de-4cbe-b9ca-ed1c77b5b5cd,1,00:00.0,0.213715969,,Travel-Leisure,twin,easy,https://wyakstore.wixsite.com/website-1,
2816220430,FALSE,finalized,3,8/16/2020 13:07:54,0,1,,Accommodation,0,1,1,,,sc-experience,fd14c57e-74f8-402f-baac-04c5d8038ae1,0,00:00.0,0.014596435,,Hotel,twin,hard,https://thepoundedinburgh.wixsite.com/poundedin,
2816220433,FALSE,in progress,4,8/16/2020 13:11:02,0,0.7423,,Sports and Recreation,0,1,1,,,sc-experience,cbac199f-e1d4-4307-bb8f-6247e2abbfde,0,00:00.0,0.026002143,,Sporting goods store,fuzzy twin,hard,https://josephrodrigues20.wixsite.com/mysite-1,
2816220436,FALSE,finalized,2,8/16/2020 13:06:39,0,1,,Sports and Recreation,0,1,1,,,sc-experience,8001f19e-5501-40b8-ab4b-2ebd8899edaf,0,00:00.0,0.008623897,,Sporting goods store,fuzzy twin,hard,https://info43973.wixsite.com/sportscentre,
2816220439,FALSE,finalized,3,8/16/2020 13:11:03,0,1,,Event Planning & Services,0,0,1,,,sc-experience,a4a939d6-f6fc-47a5-8544-2a63c834d9d8,0,00:00.0,0.03464846,,Event,fuzzy twin,hard,https://singlemann.wixsite.com/wedding,
2816220440,FALSE,finalized,3,8/16/2020 13:10:59,0,1,,Transportation,0,1,1,,,sc-experience,2ae77046-d0f7-49a0-bc7f-395b06e48a3e,1,00:00.0,0.176764817,,Transportation services,twin,easy,https://vacationquality.wixsite.com/website,
2816220441,FALSE,in progress,4,8/16/2020 13:10:28,0,0.7467,,Accommodation,1,1,1,,,sc-experience,66498bde-4c3a-442d-832c-11905d14f687,0,00:00.0,0.058103767,,Hotel,twin,hard,https://knottodaysatan.wixsite.com/knottodaysatan,0
2816220443,FALSE,finalized,3,8/16/2020 13:06:36,0,1,,Accommodation,1,0,1,,,sc-experience,f4d51e76-d6a4-4089-852c-90e8cdcc09e2,0,00:00.0,0.015521559,,Resort,twin,hard,https://tigermeena217.wixsite.com/tigermeena217,0
2816220444,FALSE,finalized,3,8/16/2020 13:09:02,0,1,,Accommodation,0,1,1,,,sc-experience,067d84dc-f574-464a-a088-a3ae5a96c977,1,00:00.0,0.104254248,,Hotel,twin,easy,https://utamadunihouse.wixsite.com/bedandbreakfast,0
2816221073,FALSE,finalized,5,8/16/2020 13:08:42,1,0.6112,,Sports and Recreation,0,1,1,,,sc-experience,d5ab4a25-abb7-424d-bfe1-0205a8703e54,1,00:00.0,0.111170882,,Travel-Leisure,twin,easy,https://marlenhaemmerli.wixsite.com/meinewebsite,
2816220446,FALSE,finalized,3,8/16/2020 13:06:05,0,1,,Transportation,1,0,1,,,sc-experience,18992936-e863-428e-a3e4-a7d308422719,0,00:00.0,0.050754135,,Transportation services,twin,hard,https://shonbot82.wixsite.com/getabiggerlyftbonus,0
2816220448,FALSE,finalized,3,8/16/2020 13:11:24,0,1,,Entertainment,0,0,1,,,sc-experience,fa305672-a109-4f45-9761-8266bee181fd,0,00:00.0,0.016064061,,Hobbies,fuzzy twin,hard,https://kuiyam.wixsite.com/mysite,0
2816220449,FALSE,finalized,3,8/16/2020 13:08:59,0,1,,Sports and Recreation,0,1,1,,,sc-experience,7ca895db-9d96-4563-93d9-ca8ce514f1b9,0,00:00.0,0.039171842,,Sport practice,fuzzy twin,hard,https://abeadle.wixsite.com/angiebeadle,0
2816220453,FALSE,in progress,4,8/16/2020 13:10:17,0,0.73,,Event Planning & Services,0,1,1,,,sc-experience,acf6590e-f62f-4416-a058-66c7deca948b,1,00:00.0,0.094414442,,Event,fuzzy twin,easy,https://melaniebfortune.wixsite.com/wedding,0
2816221085,FALSE,in progress,2,,1,0.5357,,Sports and Recreation,0,1,1,,,sc-experience,9043ff07-fac8-4cac-b755-34f35c4869de,1,00:00.0,0.179670524,,Travel-Leisure,twin,easy,https://aoi-chikyu.wixsite.com/mysite,
2816220454,FALSE,finalized,3,8/16/2020 13:07:19,0,1,,Sports and Recreation,0,1,1,,,sc-experience,f8a855ce-44a4-4451-9cd0-a3adf3b7ee6f,0,00:00.0,0.037079666,,Sport practice,fuzzy twin,hard,https://negativesplitracing.wixsite.com/negativesplitracing,0
2816221105,FALSE,in progress,3,8/16/2020 13:11:06,1,0.6789,,Sports and Recreation,0,0,1,,,sc-experience,16d37696-99e8-4f3a-b4c5-71df4ff69447,1,00:00.0,0.251908695,,Travel-Leisure,twin,easy,https://reddotinc.wixsite.com/tripeutopia,
2816220457,FALSE,finalized,3,8/16/2020 13:08:59,0,1,,Sports and Recreation,0,1,1,,,sc-experience,8430bda7-e7a8-426f-bf4f-b19ff48eb26a,1,00:00.0,0.090081042,,Travel-Leisure,twin,easy,https://ashleylafferty22.wixsite.com/ashleylafferty,0
2816220459,FALSE,finalized,4,8/16/2020 13:09:42,0,0.7692,,Sports and Recreation,0,0,1,,,sc-experience,3973b9d5-e87c-4a9a-ba50-6836604165b3,0,00:00.0,0.030949092,,Travel-Leisure,twin,hard,https://tannadoyel.wixsite.com/citrusandpalmtrees,1
2816220462,FALSE,finalized,3,8/16/2020 13:07:14,0,1,,Transportation,0,0,1,,,sc-experience,d83d5829-c6c0-4c13-bc96-df30db9d75f0,0,00:00.0,0.055070025,,Transportation services,twin,hard,https://kengvocars.wixsite.com/website,0
2816220463,FALSE,finalized,3,8/16/2020 13:09:22,0,1,,Transportation,0,1,1,,,sc-experience,dedb8c0e-223f-4d54-8743-996158f4bc31,1,00:00.0,0.15096834,,Transportation services,twin,easy,https://charles3266.wixsite.com/website,1
2816220464,FALSE,finalized,3,8/16/2020 13:09:02,0,1,,Sports and Recreation,0,1,1,,,sc-experience,989fd8ff-ed02-48b3-a4bb-ee229675cf99,0,00:00.0,0.013024149,,Sport practice,fuzzy twin,hard,https://rbagrape.wixsite.com/rufit,0
2816220465,FALSE,in progress,2,,0,1,,Entertainment,1,0,1,,,sc-experience,978da97c-9838-4ab4-ad8f-0b26a616b157,0,00:00.0,0.024781057,,Hobbies,fuzzy twin,hard,https://siggypig.wixsite.com/website,0
2816221109,FALSE,finalized,5,8/16/2020 13:10:52,1,0.5882,,Sports and Recreation,1,0,1,,,sc-experience,68078ed5-a741-47af-9b9d-cd28313bb4a6,1,00:00.0,0.169676901,,Travel-Leisure,twin,easy,https://kevincai82.wixsite.com/website,
2816220467,FALSE,finalized,5,8/16/2020 13:09:09,0,0.7886,,Accommodation,1,0,1,,,sc-experience,25a24dea-c928-4cae-8452-0c2e947ffcd5,0,00:00.0,0.053859402,,Hotel,twin,hard,https://2566519.wixsite.com/website,0
2816220468,FALSE,finalized,3,8/16/2020 13:09:06,0,1,,Sports and Recreation,0,1,1,,,sc-experience,ab41132d-45f5-433e-a6a2-8aaf19409b2c,0,00:00.0,0.007414873,,Sport practice,fuzzy twin,hard,https://mplsyogamama.wixsite.com/mplsyogamama,0
2816220473,FALSE,finalized,3,8/16/2020 13:09:47,0,1,,Sports and Recreation,0,1,1,,,sc-experience,3b0e7e0a-2d12-4146-aebb-95b3c9b5753d,0,00:00.0,0.028595352,,Sport practice,fuzzy twin,hard,https://ashaisova.wixsite.com/mysite2,0
2816221119,FALSE,finalized,5,8/16/2020 13:10:03,1,0.6127,,Sports and Recreation,0,0,1,,,sc-experience,5a009ed9-683c-4647-a2ba-f6d02e17525d,1,00:00.0,0.19254944,,Travel-Leisure,twin,easy,https://manish59.wixsite.com/website,
2816221120,FALSE,in progress,3,8/16/2020 13:09:56,1,0.6552,,Sports and Recreation,0,1,1,,,sc-experience,fd02c9db-de2b-446b-84eb-03de395ba5c1,1,00:00.0,0.129645206,,Travel-Leisure,twin,easy,https://mpedryc.wixsite.com/mojawitryna-1,
2816220484,FALSE,in progress,2,,0,1,,Event Planning & Services,0,1,1,,,sc-experience,f4ca68c4-5aa5-43f0-bd09-3db915a05e51,0,00:00.0,0.027200133,,Event,fuzzy twin,hard,https://chl5495.wixsite.com/website,0
2816220485,FALSE,finalized,3,8/16/2020 13:07:02,0,1,,Event Planning & Services,0,1,1,,,sc-experience,2e8d4aaf-55f9-4708-abc1-71224beccdf9,0,00:00.0,0.028274343,,Event,fuzzy twin,hard,https://clairedante.wixsite.com/benandclaire,0
2816220487,FALSE,finalized,3,8/16/2020 13:06:08,0,1,,Sports and Recreation,1,1,1,,,sc-experience,eefaa785-e643-4d25-bb16-bf8882a0811b,0,00:00.0,0.009338875,,Sport practice,fuzzy twin,hard,https://cjpettifor9.wixsite.com/website,0
2816220492,FALSE,finalized,3,8/16/2020 13:05:39,0,1,,Sports and Recreation,0,1,1,,,sc-experience,3cba0ffd-7153-41d3-ab63-6e3d5eebd490,0,00:00.0,0.014686941,,Sporting goods store,fuzzy twin,hard,https://erickjuan77.wixsite.com/website-5,0
2816220495,FALSE,finalized,4,8/16/2020 13:05:59,0,0.7797,,Sports and Recreation,1,1,1,,,sc-experience,8f551bcd-f76d-49bc-873a-f71c945cf6ec,0,00:00.0,0.013546452,,Sport practice,fuzzy twin,hard,https://darrenlukept.wixsite.com/website,0
2816221121,FALSE,in progress,3,8/16/2020 13:10:09,1,0.6472,,Sports and Recreation,1,1,1,,,sc-experience,2da72e2b-20d1-4b91-af2a-de114a5a65b8,1,00:00.0,0.174716415,,Travel-Leisure,twin,easy,https://srinivasmurthysk.wixsite.com/snstours,
2816221136,FALSE,in progress,3,8/16/2020 13:09:57,1,0.6532,,Sports and Recreation,0,0,1,,,sc-experience,4ea08747-d7d7-42ba-a970-690ffed79344,1,00:00.0,0.115579251,,Travel-Leisure,twin,easy,https://sarasansarpokhara.wixsite.com/website,
2816220496,FALSE,finalized,4,8/16/2020 13:05:55,0,0.7875,,Accommodation,0,1,1,,,sc-experience,9fecefb6-6af1-4f88-9534-6c1b3bc65ffd,0,00:00.0,0.05522083,,Hotel,twin,hard,https://revolvecharlotte.wixsite.com/mcswain-management,0
2816220498,FALSE,finalized,3,8/16/2020 13:09:11,0,1,,Sports and Recreation,1,0,1,,,sc-experience,bce3bda6-53f8-4752-a0e8-7aeb325c5c4f,0,00:00.0,0.040355758,,Travel-Leisure,twin,hard,https://usman5443290.wixsite.com/generalknowledge,0
2816221153,FALSE,in progress,2,,1,0.5,,Sports and Recreation,0,1,1,,,sc-experience,69c45318-0ec6-4c2f-8b9e-57e0d3e1dc04,1,00:00.0,0.20046388,,Travel-Leisure,twin,easy,https://lehia5.wixsite.com/website-2,
2816221154,FALSE,in progress,2,,1,0.5625,,Sports and Recreation,0,1,1,,,sc-experience,0540c8bc-cc76-432e-8261-ccf9138ee025,1,00:00.0,0.17015776,,Travel-Leisure,twin,easy,https://club308.wixsite.com/gaytours,
2816221155,FALSE,finalized,5,8/16/2020 13:05:56,1,0.621,,Sports and Recreation,1,0,1,,,sc-experience,a23698a1-4046-4396-9a7f-a3f10f7ecddc,1,00:00.0,0.219623505,,Travel-Leisure,twin,easy,https://krishmodels.wixsite.com/escorts-tourcom,
2816220499,FALSE,finalized,4,8/16/2020 13:05:06,0,0.7538,,Transportation,1,0,1,,,sc-experience,63f174a4-bbef-4390-b5c8-58bc512ef6d5,0,00:00.0,0.051778564,,Transportation services,twin,hard,https://kebecheikhbi.wixsite.com/website,1
2816220501,FALSE,finalized,3,8/16/2020 13:09:52,0,1,,Entertainment,0,1,1,,,sc-experience,a6acaa6e-3220-4ce4-9113-64746074d5ae,0,00:00.0,0.009994048,,Hobbies,fuzzy twin,hard,https://stevejathomas.wixsite.com/mysite,0
2816220507,FALSE,finalized,3,8/16/2020 13:07:35,0,1,,Sports and Recreation,1,0,1,,,sc-experience,74116131-8c8e-43b8-a87d-6e1bd025a699,1,00:00.0,0.243125025,,Travel-Leisure,twin,easy,https://thewandermum.wixsite.com/thewandermum,1
2816220508,FALSE,finalized,3,8/16/2020 13:10:44,0,1,,Entertainment,1,0,1,,,sc-experience,d8d8a8b6-a1a7-45d6-9a4d-6863377a81aa,0,00:00.0,0.031343392,,Hobbies,fuzzy twin,hard,https://kirandm4848.wixsite.com/mysite,1
2816221181,FALSE,in progress,3,8/16/2020 13:10:05,1,0.6579,,Sports and Recreation,1,0,1,,,sc-experience,173f3ee3-3487-409b-9735-cf83af74a457,1,00:00.0,0.275246505,,Travel-Leisure,twin,easy,https://proof429731.wixsite.com/hargrovetravel,
2816220510,FALSE,finalized,3,8/16/2020 13:04:17,0,1,,Sports and Recreation,0,1,1,,,sc-experience,953a9a3b-1b55-4e7c-9bda-33d712e1fb6d,0,00:00.0,0.011990271,,Sporting goods store,fuzzy twin,hard,https://onlinersshopoffice.wixsite.com/doyoutechbro,0
2816221194,FALSE,in progress,3,8/16/2020 13:10:39,1,0.6809,,Sports and Recreation,1,1,1,,,sc-experience,71e4c47c-6028-4469-a85e-2b4825f2a7fb,1,00:00.0,0.163263719,,Travel-Leisure,twin,easy,https://arbowlus.wixsite.com/website,
2816220511,FALSE,finalized,3,8/16/2020 13:06:27,0,1,,Sports and Recreation,0,1,1,,,sc-experience,fb830090-7906-42a1-b0ef-4da87824567e,0,00:00.0,0.046954131,,Sport practice,fuzzy twin,hard,https://tirosports2020.wixsite.com/mysite-2,0
2816221198,FALSE,finalized,5,8/16/2020 13:05:28,1,0.6029,,Sports and Recreation,1,0,1,,,sc-experience,6beccc53-3d26-4b1d-a4aa-e178a8a6b638,1,00:00.0,0.165132464,,Travel-Leisure,twin,easy,https://benitabinil.wixsite.com/website,
2816221213,FALSE,finalized,5,8/16/2020 13:09:11,1,0.5776,,Sports and Recreation,0,1,1,,,sc-experience,86d676de-eded-499c-946f-ebd5b3ab4d86,1,00:00.0,0.200974619,,Travel-Leisure,twin,easy,https://mosaictraveldesign.wixsite.com/mysite-1,
2816221215,FALSE,finalized,5,8/16/2020 13:08:44,1,0.6155,,Sports and Recreation,0,0,1,,,sc-experience,1afa6ac7-ea1b-4cac-8ac4-06401f7e4259,1,00:00.0,0.239883229,,Travel-Leisure,twin,easy,https://samanthaexposito.wixsite.com/website,
2816220515,FALSE,finalized,3,8/16/2020 13:10:45,0,1,,Accommodation,1,0,1,,,sc-experience,215e2887-d677-4960-a68a-bbf1a4f45063,0,00:00.0,0.032072551,,Hotel,twin,hard,https://thehungryshetty.wixsite.com/foodblog,0
2816221217,FALSE,in progress,3,8/16/2020 13:09:56,1,0.6867,,Sports and Recreation,0,1,1,,,sc-experience,2963c1b9-ac5d-4d65-bcf2-d7b123933534,1,00:00.0,0.245745014,,Travel-Leisure,twin,easy,https://micuba.wixsite.com/micubatravel,
2816221220,FALSE,in progress,4,8/16/2020 13:10:17,1,0.5168,,Sports and Recreation,1,1,1,,,sc-experience,f781b6ec-609b-44a1-a791-bc2a559855af,1,00:00.0,0.230177446,,Travel-Leisure,twin,easy,https://eceozaman.wixsite.com/website,
